id,lon,lat,count,country
KCHA,-85.2004,35.0336,3962,USA
K1A5,-83.415,35.2228,3962,USA
KBAZ,-98.0459,29.7089,3962,USA
KBHM,-86.7449,33.5655,3962,USA
KCMI,-88.2755,40.0324,3962,USA
KORB,-92.8538,48.0171,3962,USA
KFAT,-119.72,36.78,3962,USA
KFAR,-96.8119,46.9242,3962,USA
KESF,-92.2828,31.3963,3962,USA
KEVW,-111.031,41.2727,3962,USA
KSTJ,-94.9095,39.7683,3962,USA
KSBM,-87.849,43.7748,3962,USA
KSIY,-122.468,41.7737,3962,USA
KFCM,-93.4705,44.8321,3962,USA
KSUT,-78.0722,33.9292,3962,USA
KFDY,-83.6681,41.0137,3962,USA
KGCC,-105.542,44.3398,3962,USA
KRKP,-97.0467,28.0837,3962,USA
KRIW,-108.447,43.0622,3962,USA
KSLN,-97.6446,38.78,3962,USA
KFLD,-88.4907,43.7695,3962,USA
KFMN,-108.229,36.7435,3962,USA
KRUE,-93.095,35.2573,3962,USA
KSTS,-122.811,38.5037,3962,USA
KSTP,-93.0559,44.9324,3962,USA
KGLD,-101.693,39.3673,3962,USA
KPSX,-96.2535,28.7248,3962,USA
KPRC,-112.422,34.6491,3962,USA
KPQL,-88.5316,30.4631,3962,USA
KGFK,-97.1829,47.9428,3962,USA
KGEY,-108.075,44.5173,3962,USA
KRDD,-122.298,40.5146,3962,USA
KRBG,-123.358,43.2337,3962,USA
KGGG,-94.714,32.3909,3962,USA
KRAP,-103.054,44.0458,3962,USA
KRHI,-89.4822,45.6315,3962,USA
KGRI,-98.313,40.9615,3962,USA
KGUP,-108.793,35.5086,3962,USA
KTVC,-85.5694,44.739,3962,USA
KSAV,-81.2023,32.1313,3962,USA
KLBB,-101.823,33.6658,3962,USA
KLMT,-121.726,42.147,3962,USA
KLOL,-118.57,40.0685,3962,USA
KLKV,-120.403,42.1538,3962,USA
KOTM,-92.4445,41.1008,3962,USA
KIGM,-113.934,35.2575,3962,USA
KPIR,-100.286,44.3819,3962,USA
KMFR,-122.877,42.375,3962,USA
KMLF,-113.011,38.4225,3962,USA
KMLC,-95.7815,34.8824,3962,USA
KMKO,-95.3658,35.6576,3962,USA
KRWL,-107.195,41.8065,3962,USA
KXWA,-103.747,48.2542,3962,USA
KMLS,-105.883,46.4265,3962,USA
KSUX,-96.3795,42.3917,3959,USA
KSAW,-87.395,46.341,3958,USA
WABB,136.108,-1.19,3957,IDN
OLBA,35.491,33.82,3956,LBN
ENZV,5.637,58.884,3954,NOR
KE77,-110.647,32.634,3953,USA
KE57,-102.843,32.976,3953,USA
KE38,-103.68,30.3851,3953,USA
KGCD,-118.967,44.4029,3953,USA
KHTH,-118.631,38.5448,3953,USA
KAVQ,-111.216,32.4112,3953,USA
KFOT,-124.134,40.5529,3953,USA
KDVO,-122.555,38.1417,3953,USA
K77S,-123.006,43.9324,3953,USA
KO54,-122.922,40.746,3953,USA
KU64,-109.34,37.9333,3953,USA
K00U,-107.661,45.7453,3953,USA
KTYL,-110.112,34.4577,3953,USA
DAUB,5.738,34.793,3952,DZA
RJTY,139.349,35.749,3952,JPN
UMIO,30.297,54.44,3944,BLR
UBBY,46.667,41.561,3944,AZE
KHVE,-110.704,38.418,3940,USA
LGBL,22.794,39.22,3938,GRC
WAOO,114.759,-3.44,3938,IDN
MSLP,-89.056,13.438,3935,SLV
KSBY,-75.5132,38.3409,3933,USA
KEKO,-115.786,40.824,3933,USA
KGED,-75.3625,38.6898,3933,USA
PGSN,145.72,15.116,3933,MNP
MYNN,-77.467,25.04,3930,BHS
DAOB,1.476,35.345,3926,DZA
RPLL,121.004,14.507,3925,PHL
UMGG,31.015,52.525,3922,BLR
MMMD,-89.659,20.936,3921,MEX
MMUN,-86.855,21.038,3921,MEX
LMML,14.477,35.858,3917,MLT
LIRM,14.082,41.061,3912,ITA
DABS,8.121,35.432,3910,DZA
DAOV,0.147,35.208,3903,DZA
MMMX,-99.072,19.436,3895,MEX
WARR,112.787,-7.38,3892,IDN
ESPA,22.126,65.541,3889,SWE
ESPE,20.144,65.875,3865,SWE
MMAA,-99.754,16.758,3859,MEX
MMMZ,-106.271,23.161,3847,MEX
UBBQ,47.729,40.809,3845,AZE
MMSM,-99.002,19.763,3838,MEX
WIII,106.659,-6.125,3836,IDN
MMMM,-101.037,19.844,3834,MEX
ESSV,18.348,57.662,3817,SWE
HECA,31.405,30.133,3813,EGY
LIED,8.973,39.354,3810,ITA
MMSP,-100.93,22.256,3807,MEX
DAOI,1.332,36.213,3802,DZA
MMHO,-111.051,29.097,3787,MEX
OIBP,52.738,27.38,3766,IRN
TNCA,-70.015,12.501,3752,ABW
MDPC,-68.356,18.566,3750,DOM
OJAM,35.992,31.973,3727,JOR
LPMR,-8.887,39.831,3695,PRT
CYYU,-82.47,49.416,3684,CAN
MMGL,-103.312,20.523,3676,MEX
YPPH,115.976,-31.927,3645,AUS
WBSB,114.928,4.944,3639,BRN
GMML,-13.23,27.141,3617,ESH
YPAD,138.52,-34.952,3611,AUS
MMQT,-100.194,20.617,3584,MEX
MYGF,-78.698,26.555,3574,BHS
OJAQ,35.018,29.612,3574,JOR
RPLI,120.532,18.178,3526,PHL
OTBH,51.315,25.117,3436,QAT
OSDI,36.516,33.411,3432,SYR
WIDN,104.532,0.923,3407,IDN
HESH,34.395,27.977,3360,EGY
MMAS,-102.318,21.702,3358,MEX
HEGN,33.801,27.179,3356,EGY
HEPS,32.238,31.279,3348,EGY
HEMA,34.584,25.557,3302,EGY
YBSU,153.091,-26.603,3191,AUS
VTSM,100.062,9.548,3176,THA
VTUI,104.119,17.195,3176,THA
VTSB,99.152,9.133,3176,THA
WILL,105.179,-5.242,3170,IDN
WAMM,124.926,1.541,3090,IDN
EPZG,15.779,52.137,3050,POL
VTUW,104.643,17.384,3010,THA
VTUV,103.772,16.117,3010,THA
VTUQ,102.313,14.95,3010,THA
MMPR,-105.25,20.68,2989,MEX
MMTG,-93.03,16.571,2975,MEX
MYEM,-76.331,25.285,2960,BHS
MMVR,-96.189,19.144,2947,MEX
WAQQ,117.568,3.327,2915,IDN
UBEE,47.142,40.632,2897,AZE
MMCP,-90.502,19.817,2868,MEX
RJFK,130.719,31.803,2845,JPN
VTCN,100.787,18.807,2841,THA
MDST,-70.614,19.407,2833,DOM
LLER,35.012,29.722,2818,ISR
LTCR,40.638,37.232,2813,TUR
VTPP,100.274,16.792,2791,THA
MMSD,-109.72,23.157,2780,MEX
RJNT,137.187,36.641,2776,JPN
MMTP,-92.371,14.795,2760,MEX
LIBF,15.535,41.433,2755,ITA
RPMZ,122.063,6.92,2742,PHL
RJSA,140.689,40.733,2728,JPN
RJSS,140.917,38.14,2728,JPN
MMLP,-110.364,24.077,2726,MEX
MMTC,-103.408,25.564,2724,MEX
RJSK,140.219,39.616,2723,JPN
RJSY,139.787,38.812,2677,JPN
OIAG,49.684,30.74,2672,IRN
LEAO,-3.741,38.953,2656,ESP
ENLK,13.615,68.155,2653,NOR
MMVA,-92.817,17.998,2643,MEX
CYLD,-83.358,47.818,2638,CAN
TKPK,-62.72,17.312,2591,KNA
LGKV,24.622,40.915,2582,GRC
MMCE,-91.8,18.651,2578,MEX
RPVD,123.297,9.334,2566,PHL
LGKP,27.146,35.421,2555,GRC
MMCL,-107.476,24.766,2540,MEX
YBRK,150.477,-23.375,2511,AUS
YBCS,145.745,-16.874,2505,AUS
YMML,144.832,-37.666,2500,AUS
MDJB,-69.984,18.577,2492,DOM
VTPT,99.254,16.897,2486,THA
MMCU,-105.965,28.701,2484,MEX
VTSC,101.743,6.52,2483,THA
MMOX,-96.724,17.002,2477,MEX
MMMT,-94.583,18.098,2442,MEX
MMCV,-98.959,23.706,2425,MEX
YBTL,146.766,-19.248,2386,AUS
RJCM,144.164,43.881,2385,JPN
MMEP,-104.842,21.418,2374,MEX
MMLM,-109.085,25.688,2368,MEX
TQPF,-63.055,18.205,2360,AIA
YGLA,151.221,-23.87,2349,AUS
OIBJ,52.352,27.82,2343,IRN
MMDO,-104.532,24.124,2329,MEX
MZBZ,-88.309,17.538,2329,BLZ
YBCG,153.505,-28.168,2324,AUS
MMZH,-101.464,17.605,2297,MEX
LGZA,20.884,37.751,2254,GRC
LLHA,35.043,32.809,2254,ISR
RJSI,141.135,39.429,2209,JPN
VLLB,102.161,19.897,2200,LAO
RJSC,140.371,38.412,2200,JPN
VLLN,101.403,20.963,2197,LAO
MMCN,-109.837,27.395,2169,MEX
RJSR,140.372,40.192,2165,JPN
RJNW,136.962,37.293,2165,JPN
RJFE,128.833,32.666,2165,JPN
YBAS,133.889,-23.795,2150,AUS
VLPS,105.781,15.132,2145,LAO
UMMG,24.056,53.602,2142,BLR
YBMA,139.488,-20.678,2140,AUS
YPKU,128.71,-15.781,2107,AUS
CYBD,-126.589,52.388,2100,CAN
CYLJ,-108.519,54.126,2086,CAN
MMSL,-109.936,22.948,2085,MEX
YBBN,153.13,-27.391,2084,AUS
MMIO,-100.928,25.544,2060,MEX
MMPN,-102.041,19.396,2051,MEX
PGWT,145.624,14.997,2051,MNP
MMCM,-88.326,18.504,2049,MEX
MMPA,-97.459,20.601,1991,MEX
WAYY,136.887,-4.528,1989,IDN
EIKN,-8.811,53.913,1974,IRL
EIDL,-8.341,55.044,1964,IRL
HEIS,32.247,30.592,1947,EGY
RJFG,130.992,30.605,1944,JPN
MMIA,-103.576,19.276,1936,MEX
VQPR,89.425,27.403,1930,BTN
LTBO,29.483,38.68,1927,TUR
UMBB,23.897,52.109,1921,BLR
EIKY,-9.538,52.18,1901,IRL
RJCW,141.802,45.404,1895,JPN
RJCN,144.96,43.578,1895,JPN
MMGM,-110.928,27.964,1881,MEX
LFRU,-3.814,48.601,1880,FRA
UMII,30.36,55.133,1853,BLR
UMOO,30.1,53.954,1813,BLR
ENNO,9.217,59.565,1809,NOR
YMHB,147.503,-42.834,1781,AUS
YPTN,132.383,-14.523,1775,AUS
YPDN,130.893,-12.424,1742,AUS
RPMR,125.096,6.058,1698,PHL
LTAS,32.089,41.507,1677,TUR
WAKK,140.417,-8.52,1664,IDN
OYAT,46.828,14.546,1554,YEM
WIHH,106.891,-6.267,1519,IDN
ORKK,44.3494,35.469,1511,IRQ
RJEB,143.404,44.304,1462,JPN
YSSY,151.173,-33.946,1460,AUS
LTCM,35.072,42.019,1452,TUR
MMTM,-97.863,22.29,1419,MEX
YWLM,151.836,-32.794,1331,AUS
YPGV,136.82,-12.274,1307,AUS
MMPE,-113.519,31.354,1289,MEX
YSRI,150.777,-33.601,1247,AUS
LGPA,25.114,37.022,1208,GRC
MSSA,-89.549,13.982,939,SLV
CYKQ,-78.752,51.476,728,CAN
YCIN,123.831,-17.574,727,AUS
YSDU,148.575,-32.221,669,AUS
YSTW,150.847,-31.084,601,AUS
YMLT,147.213,-41.544,575,AUS
YSCB,149.2,-35.309,512,AUS
CWKD,-71.013,50.729,490,CAN
MBGT,-71.146,21.443,479,TCA
YPEA,116.019,-31.667,469,AUS
YMAV,144.478,-38.029,427,AUS
RKPM,126.163,33.294,371,KOR
CWEB,-126.543,49.383,361,CAN
YPKG,121.453,-30.785,225,AUS
RJKN,128.883,27.833,205,JPN
YPPD,118.632,-20.372,174,AUS
YPLM,114.097,-22.241,91,AUS
RKNO,128.45,38.45,91,KOR
YGEL,114.699,-28.805,29,AUS
